# number of core states 3 =  1 0;  2 0;  2 1; 
3.25672e-05 1.103164407877624E-02
3.29769e-05 1.116745968180616E-02
3.33917e-05 1.130494737268578E-02
3.38117e-05 1.144412773725144E-02
3.4237e-05 1.158501972012628E-02
3.46676e-05 1.172764036811302E-02
3.51037e-05 1.187201193573465E-02
3.55452e-05 1.201815570000783E-02
3.59923e-05 1.216609340502201E-02
3.64451e-05 1.231584705999957E-02
3.69035e-05 1.246743894248786E-02
3.73677e-05 1.262089160160296E-02
3.78377e-05 1.277622786131514E-02
3.83136e-05 1.293347082377224E-02
3.87956e-05 1.309264387266244E-02
3.92836e-05 1.325377067661685E-02
3.97777e-05 1.341687519265223E-02
4.0278e-05 1.358198166965444E-02
4.07847e-05 1.374911465190305E-02
4.12977e-05 1.391829898263741E-02
4.18171e-05 1.408955980765202E-02
4.23431e-05 1.426292257900039E-02
4.28757e-05 1.443841305915452E-02
4.3415e-05 1.461605732474027E-02
4.39611e-05 1.479588176804846E-02
4.45141e-05 1.497791310046622E-02
4.5074e-05 1.516217836030564E-02
4.5641e-05 1.534870491903526E-02
4.62151e-05 1.553752048196911E-02
4.67964e-05 1.572865308222368E-02
4.7385e-05 1.592213109670681E-02
4.7981e-05 1.611798325493554E-02
4.85846e-05 1.631623862919403E-02
4.91957e-05 1.651692664905492E-02
4.98145e-05 1.672007710090572E-02
5.04411e-05 1.692572013098887E-02
5.10756e-05 1.713388625200974E-02
5.1718e-05 1.734460634401415E-02
5.23685e-05 1.755791166854366E-02
5.30273e-05 1.777383387299789E-02
5.36943e-05 1.799240497908634E-02
5.43696e-05 1.821365739599493E-02
5.50535e-05 1.843762393293557E-02
5.5746e-05 1.866433779576237E-02
5.64472e-05 1.889383259359728E-02
5.71572e-05 1.912614233740869E-02
5.78762e-05 1.936130145733233E-02
5.86042e-05 1.959934480106741E-02
5.93413e-05 1.984030763904241E-02
6.00878e-05 2.008422566824405E-02
6.08436e-05 2.033113501527531E-02
6.16089e-05 2.058107224701470E-02
6.23838e-05 2.083407437679745E-02
6.31685e-05 2.109017887344655E-02
6.39631e-05 2.134942364283876E-02
6.47676e-05 2.161184704986094E-02
6.55823e-05 2.187748793450933E-02
6.64072e-05 2.214638560938069E-02
6.72425e-05 2.241857986232192E-02
6.80883e-05 2.269411095700297E-02
6.89448e-05 2.297301964905825E-02
6.9812e-05 2.325534718444658E-02
7.06901e-05 2.354113530538626E-02
7.15793e-05 2.383042626341214E-02
7.24797e-05 2.412326282552069E-02
7.33913e-05 2.441968826983407E-02
7.43145e-05 2.471974638419192E-02
7.52493e-05 2.502348150117771E-02
7.61958e-05 2.533093849952369E-02
7.71542e-05 2.564216278581390E-02
7.81247e-05 2.595720032222054E-02
7.91074e-05 2.627609762748774E-02
8.01024e-05 2.659890176666165E-02
8.111e-05 2.692566037911958E-02
8.21302e-05 2.725642168616174E-02
8.31633e-05 2.759123448384722E-02
8.42094e-05 2.793014815969058E-02
8.52686e-05 2.827321269968094E-02
8.63411e-05 2.862047868912955E-02
8.74272e-05 2.897199732464695E-02
8.85269e-05 2.932782042429957E-02
8.96404e-05 2.968800042689166E-02
9.07679e-05 3.005259039690365E-02
9.19097e-05 3.042164404041233E-02
9.30657e-05 3.079521571384960E-02
9.42364e-05 3.117336042423190E-02
9.54217e-05 3.155613384485102E-02
9.6622e-05 3.194359232075197E-02
9.78373e-05 3.233579286407832E-02
9.9068e-05 3.273279316875979E-02
0.000100314 3.313465162933565E-02
0.000101576 3.354142735278490E-02
0.000102854 3.395318015098908E-02
0.000104147 3.436997054721377E-02
0.000105457 3.479185980553594E-02
0.000106784 3.521890991999767E-02
0.000108127 3.565118360157948E-02
0.000109487 3.608874432224955E-02
0.000110864 3.653165634121119E-02
0.000112259 3.697998467689256E-02
0.000113671 3.743379512048874E-02
0.000115101 3.789315425535989E-02
0.000116548 3.835812946504276E-02
0.000118014 3.882878893224466E-02
0.000119499 3.930520164888242E-02
0.000121002 3.978743745391468E-02
0.000122524 4.027556700900992E-02
0.000124065 4.076966181055963E-02
0.000125626 4.126979422374340E-02
0.000127206 4.177603746355142E-02
0.000128806 4.228846562133761E-02
0.000130426 4.280715369423729E-02
0.000132067 4.333217757263508E-02
0.000133728 4.386361402548641E-02
0.00013541 4.440154074553618E-02
0.000137113 4.494603636042209E-02
0.000138838 4.549718043180374E-02
0.000140584 4.605505346971399E-02
0.000142352 4.661973692889482E-02
0.000144143 4.719131323074834E-02
0.000145956 4.776986578446711E-02
0.000147792 4.835547900553269E-02
0.000149651 4.894823831294469E-02
0.000151533 4.954823012633058E-02
0.000153439 5.015554187318594E-02
0.000155369 5.077026202051750E-02
0.000157324 5.139248011194280E-02
0.000159303 5.202228674823219E-02
0.000161306 5.265977359228483E-02
0.000163335 5.330503339301707E-02
0.00016539 5.395816000310554E-02
0.00016747 5.461924838250354E-02
0.000169577 5.528839460135872E-02
0.00017171 5.596569586935908E-02
0.00017387 5.665125055166102E-02
0.000176057 5.734515817616571E-02
0.000178271 5.804751944406242E-02
0.000180514 5.875843622364384E-02
0.000182784 5.947801158999629E-02
0.000185083 6.020634983552577E-02
0.000187411 6.094355647345617E-02
0.000189769 6.168973827818959E-02
0.000192156 6.244500326977356E-02
0.000194573 6.320946072109786E-02
0.00019702 6.398322119195260E-02
0.000199498 6.476639655112770E-02
0.000202008 6.555909998397451E-02
0.000204549 6.636144598982575E-02
0.000207122 6.717355041201284E-02
0.000209727 6.799553044996287E-02
0.000212365 6.882750465986233E-02
0.000215036 6.966959298895552E-02
0.000217741 7.052191679717673E-02
0.00022048 7.138459885322081E-02
0.000223253 7.225776334095844E-02
0.000226061 7.314153589754187E-02
0.000228905 7.403604363173921E-02
0.000231784 7.494141512326911E-02
0.0002347 7.585778044843579E-02
0.000237652 7.678527119328768E-02
0.000240641 7.772402047050397E-02
0.000243668 7.867416293593658E-02
0.000246733 7.963583480440775E-02
0.000249836 8.060917386330714E-02
0.000252979 8.159431949468424E-02
0.000256161 8.259141270114853E-02
0.000259383 8.360059610529454E-02
0.000262646 8.462201396702300E-02
0.000265949 8.565581222082043E-02
0.000269295 8.670213848445225E-02
0.000272682 8.776114206940995E-02
0.000276112 8.883297400096364E-02
0.000279585 8.991778703410863E-02
0.000283102 9.101573568161801E-02
0.000286663 9.212697622972231E-02
0.000290268 9.325166674158210E-02
0.00029392 9.438996709332660E-02
0.000297617 9.554203899273085E-02
0.00030136 9.670804598939496E-02
0.000305151 9.788815349913493E-02
0.000308989 9.908252882159765E-02
0.000312876 1.002913411600059E-01
0.000316811 1.015147616407076E-01
0.000320796 1.027529633329061E-01
0.000324831 1.040061212685341E-01
0.000328917 1.052744124622777E-01
0.000333054 1.065580159317431E-01
0.000337244 1.078571127177694E-01
0.000341486 1.091718859048857E-01
0.000345781 1.105025206419104E-01
0.000350131 1.118492041626950E-01
0.000354535 1.132121258070078E-01
0.000358994 1.145914770415595E-01
0.00036351 1.159874514811682E-01
0.000368082 1.174002449100612E-01
0.000372712 1.188300553032207E-01
0.0003774 1.202770828485223E-01
0.000382147 1.217415299706312E-01
0.000386954 1.232236013500790E-01
0.000391821 1.247235039406393E-01
0.00039675 1.262414469992192E-01
0.00040174 1.277776421026862E-01
0.000406794 1.293323031670176E-01
0.00041191 1.309056464799466E-01
0.000417092 1.324978907220054E-01
0.000422338 1.341092569839662E-01
0.00042765 1.357399687961844E-01
0.00043303 1.373902521471797E-01
0.000438476 1.390603355012472E-01
0.000443992 1.407504498306845E-01
0.000449577 1.424608286343993E-01
0.000455231 1.441917079627155E-01
0.000460958 1.459433264406098E-01
0.000466756 1.477159252913249E-01
0.000472627 1.495097483600542E-01
0.000478572 1.513250421377164E-01
0.000484591 1.531620557848168E-01
0.000490687 1.550210411553941E-01
0.000496859 1.569022528210449E-01
0.000503109 1.588059480950255E-01
0.000509437 1.607323870564233E-01
0.000515845 1.626818325743964E-01
0.000522333 1.646545503324752E-01
0.000528904 1.666508088529202E-01
0.000535556 1.686708795211340E-01
0.000542293 1.707150366101194E-01
0.000549114 1.727835573049795E-01
0.000556021 1.748767217274550E-01
0.000563015 1.769948129604904E-01
0.000570097 1.791381170728264E-01
0.000577268 1.813069231436099E-01
0.000584529 1.835015232870159E-01
0.000591881 1.857222126768746E-01
0.000599326 1.879692895712973E-01
0.000606865 1.902430553372931E-01
0.000614498 1.925438144753700E-01
0.000622228 1.948718746441115E-01
0.000630054 1.972275466847223E-01
0.000637979 1.996111446455337E-01
0.000646004 2.020229858064613E-01
0.00065413 2.044633907034052E-01
0.000662358 2.069326831525848E-01
0.000670689 2.094311902747979E-01
0.000679126 2.119592425195957E-01
0.000687668 2.145171736893629E-01
0.000696318 2.171053209632921E-01
0.000705076 2.197240249212445E-01
0.000713945 2.223736295674829E-01
0.000722925 2.250544823542673E-01
0.000732019 2.277669342053039E-01
0.000741226 2.305113395390408E-01
0.00075055 2.332880562917968E-01
0.000759991 2.360974459401964E-01
0.00076955 2.389398735264917E-01
0.00077923 2.418157076935699E-01
0.000789031 2.447253206982555E-01
0.000798956 2.476690883957920E-01
0.000809006 2.506473902716739E-01
0.000819182 2.536606094810712E-01
0.000829486 2.567091329164389E-01
0.000839919 2.597933512179199E-01
0.000850484 2.629136587210361E-01
0.000861182 2.660704535147957E-01
0.000872014 2.692641374745143E-01
0.000882983 2.724951162674232E-01
0.00089409 2.757637993770767E-01
0.000905336 2.790706001211568E-01
0.000916724 2.824159356698928E-01
0.000928255 2.858002270639549E-01
0.000939931 2.892238992318898E-01
0.000951753 2.926873810070583E-01
0.000963725 2.961911051440687E-01
0.000975847 2.997355083346769E-01
0.000988122 3.033210312231329E-01
0.00100055 3.069481184209490E-01
0.00101314 3.106172185210662E-01
0.00102588 3.143287841113949E-01
0.00103878 3.180832717877031E-01
0.00105185 3.218811421658276E-01
0.00106508 3.257228598931807E-01
0.00107848 3.296088936595254E-01
0.00109204 3.335397162069912E-01
0.00110578 3.375158043393013E-01
0.00111969 3.415376389301826E-01
0.00113377 3.456057049309271E-01
0.00114803 3.497204913770754E-01
0.00116247 3.538824913941884E-01
0.0011771 3.580922022026766E-01
0.0011919 3.623501251216529E-01
0.00120689 3.666567655717744E-01
0.00122208 3.710126330770387E-01
0.00123745 3.754182412654992E-01
0.00125301 3.798741078688611E-01
0.00126877 3.843807547209225E-01
0.00128473 3.889387077548210E-01
0.00130089 3.935484969990464E-01
0.00131726 3.982106565721792E-01
0.00133383 4.029257246763140E-01
0.0013506 4.076942435891248E-01
0.00136759 4.125167596545299E-01
0.00138479 4.173938232719105E-01
0.00140221 4.223259888838404E-01
0.00141985 4.273138149622768E-01
0.00143771 4.323578639931688E-01
0.00145579 4.374587024594316E-01
0.0014741 4.426169008222397E-01
0.00149265 4.478330335005858E-01
0.00151142 4.531076788490564E-01
0.00153043 4.584414191337686E-01
0.00154968 4.638348405064155E-01
0.00156918 4.692885329763651E-01
0.00158891 4.748030903807545E-01
0.0016089 4.803791103525238E-01
0.00162914 4.860171942863296E-01
0.00164963 4.917179473022781E-01
0.00167038 4.974819782074162E-01
0.00169139 5.033098994549184E-01
0.00171267 5.092023271009050E-01
0.00173421 5.151598807588256E-01
0.00175602 5.211831835513434E-01
0.00177811 5.272728620596493E-01
0.00180048 5.334295462701382E-01
0.00182312 5.396538695183765E-01
0.00184605 5.459464684302880E-01
0.00186928 5.523079828604849E-01
0.00189279 5.587390558276679E-01
0.0019166 5.652403334470211E-01
0.0019407 5.718124648595205E-01
0.00196512 5.784561021580790E-01
0.00198983 5.851719003104455E-01
0.00201486 5.919605170787766E-01
0.00204021 5.988226129357954E-01
0.00206587 6.057588509774536E-01
0.00209185 6.127698968320072E-01
0.00211817 6.198564185654195E-01
0.00214481 6.270190865830000E-01
0.00217179 6.342585735271861E-01
0.00219911 6.415755541713766E-01
0.00222677 6.489707053097191E-01
0.00225478 6.564447056427565E-01
0.00228314 6.639982356588331E-01
0.00231186 6.716319775111603E-01
0.00234094 6.793466148904412E-01
0.00237038 6.871428328929491E-01
0.0024002 6.950213178839556E-01
0.00243039 7.029827573564030E-01
0.00246096 7.110278397847104E-01
0.00249191 7.191572544736046E-01
0.00252326 7.273716914018640E-01
0.002555 7.356718410608631E-01
0.00258713 7.440583942878015E-01
0.00261968 7.525320420935000E-01
0.00265263 7.610934754846492E-01
0.00268599 7.697433852803860E-01
0.00271978 7.784824619230801E-01
0.00275399 7.873113952832059E-01
0.00278863 7.962308744581759E-01
0.00282371 8.052415875650076E-01
0.00285923 8.143442215266998E-01
0.00289519 8.235394618521842E-01
0.00293161 8.328279924097252E-01
0.00296848 8.422104951936352E-01
0.00300582 8.516876500841691E-01
0.00304363 8.612601346004657E-01
0.00308191 8.709286236463982E-01
0.00312068 8.806937892491966E-01
0.00315993 8.905563002907009E-01
0.00319968 9.005168222311076E-01
0.00323993 9.105760168250656E-01
0.00328068 9.207345418299794E-01
0.00332195 9.309930507063758E-01
0.00336373 9.413521923101887E-01
0.00340604 9.518126105768170E-01
0.00344888 9.623749441968068E-01
0.00349227 9.730398262830126E-01
0.00353619 9.838078840290867E-01
0.00358067 9.946797383591496E-01
0.00362571 1.005656003568489E+00
0.00367132 1.016737286955141E+00
0.0037175 1.027924188442198E+00
0.00376426 1.039217300190693E+00
0.00381161 1.050617206202918E+00
0.00385955 1.062124481916006E+00
0.0039081 1.073739693785646E+00
0.00395726 1.085463398859766E+00
0.00400703 1.097296144342037E+00
0.00405743 1.109238467145047E+00
0.00410847 1.121290893432999E+00
0.00416015 1.133453938153770E+00
0.00421248 1.145728104560205E+00
0.00426546 1.158113883720472E+00
0.00431912 1.170611754017356E+00
0.00437344 1.183222180636321E+00
0.00442846 1.195945615042229E+00
0.00448416 1.208782494444535E+00
0.00454056 1.221733241250854E+00
0.00459768 1.234798262508738E+00
0.00465551 1.247977949335539E+00
0.00471407 1.261272676336216E+00
0.00477336 1.274682801008971E+00
0.0048334 1.288208663138563E+00
0.0048942 1.301850584177203E+00
0.00495576 1.315608866612888E+00
0.0050181 1.329483793325068E+00
0.00508122 1.343475626927531E+00
0.00514513 1.357584609098400E+00
0.00520985 1.371810959897135E+00
